"","word","zone","item"
"9310","bubble,",1031,9
"9311","when",1032,9
"9312","asset",1033,9
"9313","prices",1034,9
"9314","deviate",1035,9
"9315","from",1036,9
"9316","intrinsic",1037,9
"9317","values.",1038,9
"9318","Tourette's",1,10
"9319","syndrome,",2,10
"9320","a",3,10
"9321","neurological",4,10
"9322","disorder",5,10
"9323","characterized",6,10
"9324","by",7,10
"9325","repetitive,",8,10
"9326","involuntary",9,10
"9327","movements,",10,10
"9328","was",11,10
"9329","named",12,10
"9330","for",13,10
"9331","Dr.",14,10
"9332","Georges",15,10
"9333","Gilles",16,10
"9334","de",17,10
"9335","la",18,10
"9336","Tourette,",19,10
"9337","the",20,10
"9338","pioneering",21,10
"9339","French",22,10
"9340","neurologist",23,10
"9341","who",24,10
"9342","first",25,10
"9343","described",26,10
"9344","the",27,10
"9345","condition",28,10
"9346","in",29,10
"9347","an",30,10
"9348","eighty-six-year-old",31,10
"9349","French",32,10
"9350","noblewoman.",33,10
"9351","It",34,10
"9352","is",35,10
"9353","almost",36,10
"9354","always",37,10
"9355","in",38,10
"9356","childhood",39,10
"9357","that",40,10
"9358","the",41,10
"9359","early",42,10
"9360","symptoms",43,10
"9361","of",44,10
"9362","Tourette's",45,10
"9363","are",46,10
"9364","first",47,10
"9365","noticed,",48,10
"9366","with",49,10
"9367","the",50,10
"9368","average",51,10
"9369","onset",52,10
"9370","between",53,10
"9371","the",54,10
"9372","ages",55,10
"9373","of",56,10
"9374","seven",57,10
"9375","and",58,10
"9376","ten",59,10
"9377","years.",60,10
"9378","It",61,10
"9379","is",62,10
"9380","estimated",63,10
"9381","that",64,10
"9382","two",65,10
"9383","hundred",66,10
"9384","thousand",67,10
"9385","Americans",68,10
"9386","have",69,10
"9387","the",70,10
"9388","most",71,10
"9389","severe",72,10
"9390","form",73,10
"9391","of",74,10
"9392","Tourette's,",75,10
"9393","and",76,10
"9394","as",77,10
"9395","many",78,10
"9396","as",79,10
"9397","one",80,10
"9398","in",81,10
"9399","a",82,10
"9400","hundred",83,10
"9401","people",84,10
"9402","exhibit",85,10
"9403","milder",86,10
"9404","and",87,10
"9405","less",88,10
"9406","complex",89,10
"9407","symptoms",90,10
"9408","that",91,10
"9409","include",92,10
"9410","chronic",93,10
"9411","motor",94,10
"9412","and",95,10
"9413","vocal",96,10
"9414","tics",97,10
"9415","or",98,10
"9416","transient",99,10
"9417","tics",100,10
"9418","of",101,10
"9419","childhood.",102,10
"9420","For",103,10
"9421","the",104,10
"9422","majority",105,10
"9423","of",106,10
"9424","people",107,10
"9425","diagnosed",108,10
"9426","with",109,10
"9427","the",110,10
"9428","disorder,",111,10
"9429","Tourette's",112,10
"9430","is",113,10
"9431","not",114,10
"9432","a",115,10
"9433","chronic",116,10
"9434","condition",117,10
"9435","with",118,10
"9436","symptoms",119,10
"9437","lasting",120,10
"9438","a",121,10
"9439","lifetime.",122,10
"9440","Rather",123,10
"9441","it",124,10
"9442","is",125,10
"9443","a",126,10
"9444","condition",127,10
"9445","whose",128,10
"9446","severity",129,10
"9447","peaks",130,10
"9448","in",131,10
"9449","the",132,10
"9450","early",133,10
"9451","teens,",134,10
"9452","with",135,10
"9453","improvement",136,10
"9454","occurring",137,10
"9455","in",138,10
"9456","the",139,10
"9457","late",140,10
"9458","teens",141,10
"9459","and",142,10
"9460","continuing",143,10
"9461","into",144,10
"9462","adulthood.",145,10
"9463","However,",146,10
"9464","approximately",147,10
"9465","ten",148,10
"9466","percent",149,10
"9467","of",150,10
"9468","those",151,10
"9469","affected",152,10
"9470","have",153,10
"9471","a",154,10
"9472","progressive",155,10
"9473","or",156,10
"9474","disabling",157,10
"9475","course",158,10
"9476","that",159,10
"9477","lasts",160,10
"9478","into",161,10
"9479","adulthood.",162,10
"9480","It",163,10
"9481","is",164,10
"9482","not",165,10
"9483","uncommon",166,10
"9484","for",167,10
"9485","symptoms",168,10
"9486","to",169,10
"9487","be",170,10
"9488","present",171,10
"9489","for",172,10
"9490","an",173,10
"9491","extended",174,10
"9492","period",175,10
"9493","of",176,10
"9494","time",177,10
"9495","before",178,10
"9496","a",179,10
"9497","formal",180,10
"9498","diagnosis",181,10
"9499","of",182,10
"9500","Tourette's",183,10
"9501","is",184,10
"9502","obtained.",185,10
"9503","The",186,10
"9504","reasons",187,10
"9505","for",188,10
"9506","this",189,10
"9507","are",190,10
"9508","many",191,10
"9509","and",192,10
"9510","may",193,10
"9511","include",194,10
"9512","the",195,10
"9513","fact",196,10
"9514","that",197,10
"9515","for",198,10
"9516","families",199,10
"9517","and",200,10
"9518","physicians",201,10
"9519","unfamiliar",202,10
"9520","with",203,10
"9521","Tourette's,",204,10
"9522","mild",205,10
"9523","and",206,10
"9524","even",207,10
"9525","moderate",208,10
"9526","tic",209,10
"9527","symptoms",210,10
"9528","may",211,10
"9529","be",212,10
"9530","considered",213,10
"9531","inconsequential,",214,10
"9532","part",215,10
"9533","of",216,10
"9534","a",217,10
"9535","developmental",218,10
"9536","phase,",219,10
"9537","or",220,10
"9538","the",221,10
"9539","result",222,10
"9540","of",223,10
"9541","another",224,10
"9542","condition.",225,10
"9543","For",226,10
"9544","example,",227,10
"9545","parents",228,10
"9546","may",229,10
"9547","think",230,10
"9548","that",231,10
"9549","eye",232,10
"9550","blinking",233,10
"9551","is",234,10
"9552","related",235,10
"9553","to",236,10
"9554","vision",237,10
"9555","problems",238,10
"9556","or",239,10
"9557","that",240,10
"9558","sniffing",241,10
"9559","is",242,10
"9560","related",243,10
"9561","to",244,10
"9562","seasonal",245,10
"9563","allergies.",246,10
"9564","There",247,10
"9565","are",248,10
"9566","many",249,10
"9567","patients",250,10
"9568","who",251,10
"9569","are",252,10
"9570","self-diagnosed",253,10
"9571","after",254,10
"9572","they,",255,10
"9573","their",256,10
"9574","parents,",257,10
"9575","other",258,10
"9576","relatives,",259,10
"9577","or",260,10
"9578","friends",261,10
"9579","read",262,10
"9580","or",263,10
"9581","hear",264,10
"9582","about",265,10
"9583","Tourette's",266,10
"9584","from",267,10
"9585","others.",268,10
"9586","Tics",269,10
"9587","are",270,10
"9588","classified",271,10
"9589","as",272,10
"9590","either",273,10
"9591","simple",274,10
"9592","or",275,10
"9593","complex.",276,10
"9594","Simple",277,10
"9595","motor",278,10
"9596","tics",279,10
"9597","are",280,10
"9598","sudden,",281,10
"9599","brief,",282,10
"9600","repetitive",283,10
"9601","movements",284,10
"9602","that",285,10
"9603","involve",286,10
"9604","a",287,10
"9605","limited",288,10
"9606","number",289,10
"9607","of",290,10
"9608","muscle",291,10
"9609","groups.",292,10
"9610","Some",293,10
"9611","of",294,10
"9612","the",295,10
"9613","more",296,10
"9614","common",297,10
"9615","simple",298,10
"9616","tics",299,10
"9617","include",300,10
"9618","eye",301,10
"9619","blinking,",302,10
"9620","facial",303,10
"9621","grimacing,",304,10
"9622","shoulder",305,10
"9623","shrugging,",306,10
"9624","and",307,10
"9625","head",308,10
"9626","or",309,10
"9627","shoulder",310,10
"9628","jerking.",311,10
"9629","Simple",312,10
"9630","vocalizations,",313,10
"9631","which",314,10
"9632","motor",315,10
"9633","tics",316,10
"9634","typically",317,10
"9635","precede,",318,10
"9636","might",319,10
"9637","include",320,10
"9638","repetitive",321,10
"9639","throat-clearing,",322,10
"9640","sniffing,",323,10
"9641","or",324,10
"9642","grunting",325,10
"9643","sounds.",326,10
"9644","Complex",327,10
"9645","tics",328,10
"9646","are",329,10
"9647","distinct,",330,10
"9648","coordinated",331,10
"9649","patterns",332,10
"9650","of",333,10
"9651","movement",334,10
"9652","that",335,10
"9653","involve",336,10
"9654","several",337,10
"9655","muscle",338,10
"9656","groups.",339,10
"9657","Complex",340,10
"9658","motor",341,10
"9659","tics",342,10
"9660","might",343,10
"9661","include",344,10
"9662","facial",345,10
"9663","grimacing",346,10
"9664","combined",347,10
"9665","with",348,10
"9666","a",349,10
"9667","head",350,10
"9668","twist",351,10
"9669","and",352,10
"9670","a",353,10
"9671","shoulder",354,10
"9672","shrug.",355,10
"9673","Other",356,10
"9674","complex",357,10
"9675","motor",358,10
"9676","tics",359,10
"9677","may",360,10
"9678","actually",361,10
"9679","appear",362,10
"9680","purposeful,",363,10
"9681","including",364,10
"9682","sniffing",365,10
"9683","or",366,10
"9684","touching",367,10
"9685","objects,",368,10
"9686","hopping,",369,10
"9687","jumping,",370,10
"9688","bending,",371,10
"9689","or",372,10
"9690","twisting.",373,10
"9691","Complex",374,10
"9692","vocal",375,10
"9693","tics",376,10
"9694","include",377,10
"9695","words",378,10
"9696","or",379,10
"9697","phrases.",380,10
"9698","Perhaps",381,10
"9699","the",382,10
"9700","most",383,10
"9701","dramatic",384,10
"9702","and",385,10
"9703","disabling",386,10
"9704","tics",387,10
"9705","include",388,10
"9706","motor",389,10
"9707","movements",390,10
"9708","that",391,10
"9709","result",392,10
"9710","in",393,10
"9711","self-harm",394,10
"9712","such",395,10
"9713","as",396,10
"9714","punching",397,10
"9715","oneself",398,10
"9716","in",399,10
"9717","the",400,10
"9718","face,",401,10
"9719","or",402,10
"9720","vocal",403,10
"9721","tics",404,10
"9722","including",405,10
"9723","coprolalia,",406,10
"9724","which",407,10
"9725","involves",408,10
"9726","uttering",409,10
"9727","swear",410,10
"9728","words,",411,10
"9729","or",412,10
"9730","echolalia,",413,10
"9731","which",414,10
"9732","involves",415,10
"9733","repeating",416,10
"9734","the",417,10
"9735","words",418,10
"9736","or",419,10
"9737","phrases",420,10
"9738","of",421,10
"9739","others.",422,10
"9740","Tics",423,10
"9741","are",424,10
"9742","often",425,10
"9743","worse",426,10
"9744","with",427,10
"9745","excitement",428,10
"9746","or",429,10
"9747","anxiety",430,10
"9748","and",431,10
"9749","better",432,10
"9750","during",433,10
"9751","calm,",434,10
"9752","focused",435,10
"9753","activities.",436,10
"9754","Certain",437,10
"9755","physical",438,10
"9756","experiences",439,10
"9757","can",440,10
"9758","trigger",441,10
"9759","or",442,10
"9760","worsen",443,10
"9761","tics.",444,10
"9762","For",445,10
"9763","example,",446,10
"9764","tight",447,10
"9765","collars",448,10
"9766","may",449,10
"9767","trigger",450,10
"9768","neck",451,10
"9769","tics,",452,10
"9770","or",453,10
"9771","hearing",454,10
"9772","another",455,10
"9773","person",456,10
"9774","sniff",457,10
"9775","or",458,10
"9776","throat-clear",459,10
"9777","may",460,10
"9778","trigger",461,10
"9779","the",462,10
"9780","production",463,10
"9781","of",464,10
"9782","similar",465,10
"9783","sounds.",466,10
"9784","Tics",467,10
"9785","come",468,10
"9786","and",469,10
"9787","go",470,10
"9788","over",471,10
"9789","time,",472,10
"9790","varying",473,10
"9791","in",474,10
"9792","type,",475,10
"9793","frequency,",476,10
"9794","location,",477,10
"9795","and",478,10
"9796","severity.",479,10
"9797","The",480,10
"9798","first",481,10
"9799","symptoms",482,10
"9800","Tourette's",483,10
"9801","patients",484,10
"9802","experience",485,10
"9803","usually",486,10
"9804","occur",487,10
"9805","in",488,10
"9806","the",489,10
"9807","head",490,10
"9808","and",491,10
"9809","neck",492,10
"9810","area,",493,10
"9811","though",494,10
"9812","they",495,10
"9813","may",496,10
"9814","progress",497,10
"9815","to",498,10
"9816","include",499,10
"9817","muscles",500,10
"9818","of",501,10
"9819","the",502,10
"9820","trunk",503,10
"9821","and",504,10
"9822","extremities.",505,10
"9823","The",506,10
"9824","symptoms",507,10
"9825","of",508,10
"9826","Tourette's",509,10
"9827","are",510,10
"9828","involuntary,",511,10
"9829","but",512,10
"9830","there",513,10
"9831","are",514,10
"9832","some",515,10
"9833","people",516,10
"9834","who",517,10
"9835","can",518,10
"9836","sometimes",519,10
"9837","suppress,",520,10
"9838","camouflage,",521,10
"9839","or",522,10
"9840","otherwise",523,10
"9841","manage",524,10
"9842","their",525,10
"9843","tics",526,10
"9844","in",527,10
"9845","an",528,10
"9846","effort",529,10
"9847","to",530,10
"9848","minimize",531,10
"9849","their",532,10
"9850","impact",533,10
"9851","on",534,10
"9852","functioning.",535,10
"9853","However,",536,10
"9854","people",537,10
"9855","affected",538,10
"9856","by",539,10
"9857","Tourette's",540,10
"9858","often",541,10
"9859","report",542,10
"9860","a",543,10
"9861","substantial",544,10
"9862","buildup",545,10
"9863","in",546,10
"9864","tension",547,10
"9865","when",548,10
"9866","suppressing",549,10
"9867","their",550,10
"9868","tics",551,10
"9869","to",552,10
"9870","the",553,10
"9871","point",554,10
"9872","where",555,10
"9873","they",556,10
"9874","often",557,10
"9875","feel",558,10
"9876","that",559,10
"9877","the",560,10
"9878","tic",561,10
"9879","must",562,10
"9880","be",563,10
"9881","expressed.",564,10
"9882","Tics",565,10
"9883","in",566,10
"9884","response",567,10
"9885","to",568,10
"9886","an",569,10
"9887","environmental",570,10
"9888","trigger",571,10
"9889","can",572,10
"9890","appear",573,10
"9891","to",574,10
"9892","be",575,10
"9893","voluntary",576,10
"9894","or",577,10
"9895","purposeful,",578,10
"9896","but",579,10
"9897","are",580,10
"9898","not.",581,10
"9899","Many",582,10
"9900","people",583,10
"9901","with",584,10
"9902","Tourette's",585,10
"9903","experience",586,10
"9904","additional",587,10
"9905","neurobehavioral",588,10
"9906","problems",589,10
"9907","that",590,10
"9908","include",591,10
"9909","inattention,",592,10
"9910","hyperactivity",593,10
"9911","and",594,10
"9912","impulsivity.",595,10
"9913","People",596,10
"9914","with",597,10
"9915","Tourette's",598,10
"9916","have",599,10
"9917","also",600,10
"9918","reported",601,10
"9919","problems",602,10
"9920","with",603,10
"9921","depression",604,10
"9922","or",605,10
"9923","anxiety",606,10
"9924","disorders,",607,10
"9925","as",608,10
"9926","well",609,10
"9927","as",610,10
"9928","other",611,10
"9929","difficulties",612,10
"9930","Tourette's",613,10
"9931","syndrome",614,10
"9932","may",615,10
"9933","or",616,10
"9934","may",617,10
"9935","not",618,10
"9936","directly",619,10
"9937","cause.",620,10
"9938","Tourette's",621,10
"9939","is",622,10
"9940","a",623,10
"9941","diagnosis",624,10
"9942","doctors",625,10
"9943","make",626,10
"9944","after",627,10
"9945","verifying",628,10
"9946","that",629,10
"9947","the",630,10
"9948","patient",631,10
"9949","has",632,10
"9950","had",633,10
"9951","both",634,10
"9952","motor",635,10
"9953","and",636,10
"9954","vocal",637,10
"9955","tics",638,10
"9956","for",639,10
"9957","at",640,10
"9958","least",641,10
"9959","one",642,10
"9960","year.",643,10
"9961","The",644,10
"9962","existence",645,10
"9963","of",646,10
"9964","other",647,10
"9965","neurological",648,10
"9966","or",649,10
"9967","psychiatric",650,10
"9968","conditions",651,10
"9969","can",652,10
"9970","also",653,10
"9971","help",654,10
"9972","doctors",655,10
"9973","establish",656,10
"9974","the",657,10
"9975","diagnosis",658,10
"9976","of",659,10
"9977","Tourette's",660,10
"9978","is",661,10
"9979","the",662,10
"9980","correct",663,10
"9981","one.",664,10
"9982","Knowledgeable",665,10
"9983","clinicians",666,10
"9984","consulted",667,10
"9985","by",668,10
"9986","patients",669,10
"9987","do",670,10
"9988","not",671,10
"9989","often",672,10
"9990","misdiagnose",673,10
"9991","common",674,10
"9992","tics.",675,10
"9993","However,",676,10
"9994","atypical",677,10
"9995","symptoms",678,10
"9996","or",679,10
"9997","atypical",680,10
"9998","presentation",681,10
"9999","such",682,10
"10000","as",683,10
"10001","onset",684,10
"10002","of",685,10
"10003","symptoms",686,10
"10004","in",687,10
"10005","adulthood",688,10
"10006","may",689,10
"10007","require",690,10
"10008","specialty",691,10
"10009","expertise",692,10
"10010","for",693,10
"10011","diagnosis.",694,10
"10012","There",695,10
"10013","are",696,10
"10014","no",697,10
"10015","blood",698,10
"10016","or",699,10
"10017","laboratory",700,10
"10018","tests",701,10
"10019","needed",702,10
"10020","for",703,10
"10021","diagnosis.",704,10
"10022","However,",705,10
"10023","neuroimaging",706,10
"10024","studies,",707,10
"10025","which",708,10
"10026","include",709,10
"10027","magnetic",710,10
"10028","resonance",711,10
"10029","imaging,",712,10
"10030","computerized",713,10
"10031","tomography,",714,10
"10032","and",715,10
"10033","electroencephalograms,",716,10
"10034","as",717,10
"10035","well",718,10
"10036","as",719,10
"10037","certain",720,10
"10038","lab",721,10
"10039","tests",722,10
"10040","may",723,10
"10041","be",724,10
"10042","used",725,10
"10043","to",726,10
"10044","rule",727,10
"10045","out",728,10
"10046","other",729,10
"10047","conditions",730,10
"10048","that",731,10
"10049","Tourette's",732,10
"10050","might",733,10
"10051","be",734,10
"10052","confused",735,10
"10053","with.",736,10
"10054","In",737,10
"10055","terms",738,10
"10056","of",739,10
"10057","the",740,10
"10058","role",741,10
"10059","of",742,10
"10060","genes",743,10
"10061","in",744,10
"10062","the",745,10
"10063","disorder,",746,10
"10064","evidence",747,10
"10065","from",748,10
"10066","twin",749,10
"10067","and",750,10
"10068","family",751,10
"10069","studies",752,10
"10070","suggests",753,10
"10071","that",754,10
"10072","Tourette's",755,10
"10073","is",756,10
"10074","an",757,10
"10075","inherited",758,10
"10076","disorder.",759,10
"10077","Although",760,10
"10078","early",761,10
"10079","family",762,10
"10080","studies",763,10
"10081","suggested",764,10
"10082","an",765,10
"10083","autosomal",766,10
"10084","dominant",767,10
"10085","mode",768,10
"10086","of",769,10
"10087","inheritance",770,10
"10088","characterized",771,10
"10089","the",772,10
"10090","condition,",773,10
"10091","more",774,10
"10092","recent",775,10
"10093","studies",776,10
"10094","discovered",777,10
"10095","the",778,10
"10096","pattern",779,10
"10097","of",780,10
"10098","inheritance",781,10
"10099","was",782,10
"10100","much",783,10
"10101","more",784,10
"10102","complex.",785,10
"10103","Although",786,10
"10104","there",787,10
"10105","may",788,10
"10106","be",789,10
"10107","a",790,10
